Id,Signatory,Language,Order,Action_Id,Co_Benefit
2025001,Province of Las Palmas de Gran Canaria,en,8,8,"Reduced disruption of energy, transport, water or communications networks"
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Reduced fuel/energy poverty
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Reduced natural resource depletion
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Reduced costs
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Job creation
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Increased access to energy
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Increased energy security
2025001,Province of Las Palmas de Gran Canaria,en,8,8,Revenue generation
2025001,Province of Las Palmas de Gran Canaria,en,9,9,"Reduced disruption of energy, transport, water or communications networks"
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Reduced natural resource depletion
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Reduced costs
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Job creation
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Increased energy security
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Increased access to energy
2025001,Province of Las Palmas de Gran Canaria,en,9,9,Revenue generation
866606,Utena District Municipality,en,1,1,Reduced natural resource depletion
866606,Utena District Municipality,en,1,1,Increased energy security
74673,İzmir Metropolitan Municipality,en,1,1,Increased water security
74673,İzmir Metropolitan Municipality,en,2,2,Reduced disaster/disease/contamination-related health impacts
74673,İzmir Metropolitan Municipality,en,2,2,Reduced health impacts from extreme heat or cold weather
74673,İzmir Metropolitan Municipality,en,3,3,"Other impacts from climate actions, please specify"
74673,İzmir Metropolitan Municipality,en,4,4,"Reduced disruption of energy, transport, water or communications networks"
74673,İzmir Metropolitan Municipality,en,4,4,Reduced costs
74673,İzmir Metropolitan Municipality,en,4,4,Reduced GHG emissions
74673,İzmir Metropolitan Municipality,en,5,5,Increased economic production
74673,İzmir Metropolitan Municipality,en,5,5,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,6,6,Reduced health costs
74673,İzmir Metropolitan Municipality,en,6,6,"Increased social inclusion, equality and justice"
74673,İzmir Metropolitan Municipality,en,6,6,Improved physical health
74673,İzmir Metropolitan Municipality,en,6,6,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,6,6,Reduced disaster/disease/contamination-related health impacts
74673,İzmir Metropolitan Municipality,en,6,6,Improved air quality
74673,İzmir Metropolitan Municipality,en,6,6,Reduced GHG emissions
74673,İzmir Metropolitan Municipality,en,6,6,Reduced health impacts from extreme heat or cold weather
74673,İzmir Metropolitan Municipality,en,7,7,Improved physical health
74673,İzmir Metropolitan Municipality,en,7,7,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,7,7,Reduced costs
74673,İzmir Metropolitan Municipality,en,7,7,Revenue generation
74673,İzmir Metropolitan Municipality,en,8,8,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,8,8,Improved physical health
74673,İzmir Metropolitan Municipality,en,8,8,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,8,8,Reduced costs
74673,İzmir Metropolitan Municipality,en,8,8,Reduced health impacts from extreme heat or cold weather
74673,İzmir Metropolitan Municipality,en,9,9,"Other impacts from climate actions, please specify"
74673,İzmir Metropolitan Municipality,en,10,10,Increased water security
74673,İzmir Metropolitan Municipality,en,11,11,Increased/improved green space
74673,İzmir Metropolitan Municipality,en,11,11,Protected/improved biodiversity and ecosystem services
74673,İzmir Metropolitan Municipality,en,12,12,Increased water security
74673,İzmir Metropolitan Municipality,en,12,12,Protected/improved biodiversity and ecosystem services
74673,İzmir Metropolitan Municipality,en,13,13,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,13,13,Improved water/soil quality
74673,İzmir Metropolitan Municipality,en,13,13,Increased food security
74673,İzmir Metropolitan Municipality,en,13,13,Reduced costs
74673,İzmir Metropolitan Municipality,en,13,13,Increased water security
74673,İzmir Metropolitan Municipality,en,14,14,Increased/improved green space
74673,İzmir Metropolitan Municipality,en,14,14,Protected/improved biodiversity and ecosystem services
74673,İzmir Metropolitan Municipality,en,15,15,Increased security/protection for poor/vulnerable populations
74673,İzmir Metropolitan Municipality,en,15,15,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,15,15,Improved preparedness for health service delivery
74673,İzmir Metropolitan Municipality,en,16,16,Reduced costs
74673,İzmir Metropolitan Municipality,en,16,16,Reduced disaster/disease/contamination-related health impacts
74673,İzmir Metropolitan Municipality,en,16,16,Revenue generation
74673,İzmir Metropolitan Municipality,en,16,16,Reduced health impacts from extreme heat or cold weather
74673,İzmir Metropolitan Municipality,en,17,17,Reduced costs
74673,İzmir Metropolitan Municipality,en,17,17,Reduced disaster/disease/contamination-related health impacts
74673,İzmir Metropolitan Municipality,en,17,17,Revenue generation
74673,İzmir Metropolitan Municipality,en,18,18,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,18,18,Reduced costs
74673,İzmir Metropolitan Municipality,en,18,18,Protected/improved biodiversity and ecosystem services
74673,İzmir Metropolitan Municipality,en,19,19,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,19,19,Job creation
74673,İzmir Metropolitan Municipality,en,19,19,Reduced GHG emissions
74673,İzmir Metropolitan Municipality,en,20,20,Increased security/protection for poor/vulnerable populations
74673,İzmir Metropolitan Municipality,en,20,20,"Increased social inclusion, equality and justice"
74673,İzmir Metropolitan Municipality,en,21,21,Improved physical health
74673,İzmir Metropolitan Municipality,en,21,21,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,21,21,Protected/improved biodiversity and ecosystem services
74673,İzmir Metropolitan Municipality,en,22,22,Increased security/protection for poor/vulnerable populations
74673,İzmir Metropolitan Municipality,en,22,22,"Increased social inclusion, equality and justice"
74673,İzmir Metropolitan Municipality,en,22,22,Improved education and public awareness on climate issues
74673,İzmir Metropolitan Municipality,en,22,22,Improved physical health
74673,İzmir Metropolitan Municipality,en,22,22,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,22,22,Reduced costs
74673,İzmir Metropolitan Municipality,en,22,22,Job creation
74673,İzmir Metropolitan Municipality,en,22,22,Revenue generation
74673,İzmir Metropolitan Municipality,en,23,23,Improved mental wellbeing/quality of life
74673,İzmir Metropolitan Municipality,en,23,23,Reduced costs
74673,İzmir Metropolitan Municipality,en,23,23,Job creation
74673,İzmir Metropolitan Municipality,en,23,23,Revenue generation
74673,İzmir Metropolitan Municipality,en,24,24,Increased security/protection for poor/vulnerable populations
74673,İzmir Metropolitan Municipality,en,24,24,Improved mental wellbeing/quality of life
